st_cnty_tract,cbsa_cd,cbsa_name,tot_safmr_vau,safmr_vau_share_occ_units
22071014400,35380,"New Orleans-Metairie, LA ",207.28508,53.423988
22071001746,35380,"New Orleans-Metairie, LA ",96.519997,13.671388
22071002600,35380,"New Orleans-Metairie, LA ",134.39999,27.042252
22095070800,35380,"New Orleans-Metairie, LA ",36.651974,30.779226
22103040701,35380,"New Orleans-Metairie, LA ",310.68884,49.710217
22051025800,35380,"New Orleans-Metairie, LA ",495.28,77.630096
22071011200,35380,"New Orleans-Metairie, LA ",60.48,21
22071001743,35380,"New Orleans-Metairie, LA ",309.39999,50.145866
22071000611,35380,"New Orleans-Metairie, LA ",303.20001,52.8223
22051020517,35380,"New Orleans-Metairie, LA ",673.28003,92.356659
22051026000,35380,"New Orleans-Metairie, LA ",183.94171,45.226273
22071009000,35380,"New Orleans-Metairie, LA ",199.82283,57.752262
22071000400,35380,"New Orleans-Metairie, LA ",130.39999,33.265305
22051023001,35380,"New Orleans-Metairie, LA ",42.260933,39.159157
22071010200,35380,"New Orleans-Metairie, LA ",254.49355,60.022064
22087030400,35380,"New Orleans-Metairie, LA ",60.400002,67.111115
22071010100,35380,"New Orleans-Metairie, LA ",166.67999,31.039104
22051021300,35380,"New Orleans-Metairie, LA ",23,19.491526
22051020505,35380,"New Orleans-Metairie, LA ",96.440002,37.525291
22051021700,35380,"New Orleans-Metairie, LA ",407.27731,44.416809
22051023904,35380,"New Orleans-Metairie, LA ",236.39999,62.70557
22051020600,35380,"New Orleans-Metairie, LA ",428.5,38.2248
22051025003,35380,"New Orleans-Metairie, LA ",194.59514,52.032089
22095070900,35380,"New Orleans-Metairie, LA ",420.28259,69.860161
22071008500,35380,"New Orleans-Metairie, LA ",168.2,54.61039
22103040803,35380,"New Orleans-Metairie, LA ",891.64001,53.327751
22103041208,35380,"New Orleans-Metairie, LA ",0,0
22071007200,35380,"New Orleans-Metairie, LA ",739.62775,74.036812
22095070200,35380,"New Orleans-Metairie, LA ",0,0
22087030602,35380,"New Orleans-Metairie, LA ",218.2,62.701149
22051020303,35380,"New Orleans-Metairie, LA ",181.79543,50.733669
22071006900,35380,"New Orleans-Metairie, LA ",314.84,63.991871
22071013302,35380,"New Orleans-Metairie, LA ",115,71.428574
22071009200,35380,"New Orleans-Metairie, LA ",364.24811,77.664841
22089062302,35380,"New Orleans-Metairie, LA ",139.36,43.012344
22071001100,35380,"New Orleans-Metairie, LA ",170.88,43.151516
22071000901,35380,"New Orleans-Metairie, LA ",139.96001,78.189949
22051025001,35380,"New Orleans-Metairie, LA ",692,54.877083
22051025103,35380,"New Orleans-Metairie, LA ",29.802948,13.310068
22075050800,35380,"New Orleans-Metairie, LA ",23,31.081081
22093040600,35380,"New Orleans-Metairie, LA ",158.11319,49.486496
22071012500,35380,"New Orleans-Metairie, LA ",160.8,31.841585
22071001745,35380,"New Orleans-Metairie, LA ",401.16,48.921951
22071004900,35380,"New Orleans-Metairie, LA ",370.41885,78.474678
22051026600,35380,"New Orleans-Metairie, LA ",148,53.81818
22071010600,35380,"New Orleans-Metairie, LA ",158.12,45.567722
22071013900,35380,"New Orleans-Metairie, LA ",207.37135,45.77734
22089062200,35380,"New Orleans-Metairie, LA ",29.112646,21.250107
22103041103,35380,"New Orleans-Metairie, LA ",252.52159,55.256367
22087030105,35380,"New Orleans-Metairie, LA ",3,100
22103040103,35380,"New Orleans-Metairie, LA ",39.592125,25.058308
22071004401,35380,"New Orleans-Metairie, LA ",196.53513,61.225895
22071002401,35380,"New Orleans-Metairie, LA ",75.720001,62.065575
22071001725,35380,"New Orleans-Metairie, LA ",628.79999,48.857807
22071003702,35380,"New Orleans-Metairie, LA ",390.44,38.888447
22071005602,35380,"New Orleans-Metairie, LA ",52.959999,31.152941
22103041209,35380,"New Orleans-Metairie, LA ",109,26.01432
22051023200,35380,"New Orleans-Metairie, LA ",49.191898,18.208956
22071000200,35380,"New Orleans-Metairie, LA ",151.03967,56.629211
22051027703,35380,"New Orleans-Metairie, LA ",73.87487,28.662533
22071000602,35380,"New Orleans-Metairie, LA ",108.2,21.770622
22071011100,35380,"New Orleans-Metairie, LA ",126.12828,46.887836
22071003100,35380,"New Orleans-Metairie, LA ",153.88,58.509506
22071010300,35380,"New Orleans-Metairie, LA ",412.23999,67.91433
22071012300,35380,"New Orleans-Metairie, LA ",130.03999,42.084141
22051024400,35380,"New Orleans-Metairie, LA ",304.12,53.636684
22071012700,35380,"New Orleans-Metairie, LA ",205.60001,43.931625
22051023002,35380,"New Orleans-Metairie, LA ",112.2077,34.491432
22071003600,35380,"New Orleans-Metairie, LA ",299.60001,61.519508
22071009700,35380,"New Orleans-Metairie, LA ",164.88,67.573776
22071001701,35380,"New Orleans-Metairie, LA ",21,11.666667
22071007502,35380,"New Orleans-Metairie, LA ",477.60001,79.599998
22051020302,35380,"New Orleans-Metairie, LA ",196.61504,43.656914
22103040201,35380,"New Orleans-Metairie, LA ",516.91364,55.051353
22103040104,35380,"New Orleans-Metairie, LA ",58.764442,22.776917
22071001402,35380,"New Orleans-Metairie, LA ",191.48,40.567795
22051022101,35380,"New Orleans-Metairie, LA ",40.76297,49.568283
22075050600,35380,"New Orleans-Metairie, LA ",35,53.846153
22071001200,35380,"New Orleans-Metairie, LA ",124.12,23.732313
22103041207,35380,"New Orleans-Metairie, LA ",181.56,47.653542
22071000902,35380,"New Orleans-Metairie, LA ",48.439999,19.453815
22071000701,35380,"New Orleans-Metairie, LA ",33.279999,31.396225
22071007604,35380,"New Orleans-Metairie, LA ",7.7505617,9.1183081
22071006500,35380,"New Orleans-Metairie, LA ",348.39999,40.558788
22071001750,35380,"New Orleans-Metairie, LA ",183,36.673347
22089063100,35380,"New Orleans-Metairie, LA ",120.5451,30.367758
22051022102,35380,"New Orleans-Metairie, LA ",638.79431,59.762085
22095070100,35380,"New Orleans-Metairie, LA ",81,64.800003
22103040102,35380,"New Orleans-Metairie, LA ",232.9082,43.051422
22093040400,35380,"New Orleans-Metairie, LA ",28.660444,34.629681
22051027807,35380,"New Orleans-Metairie, LA ",0,0
22071000605,35380,"New Orleans-Metairie, LA ",45.400002,12.75281
22071003308,35380,"New Orleans-Metairie, LA ",507.12,55.362446
22071011900,35380,"New Orleans-Metairie, LA ",34.44022,13.145123
22051025700,35380,"New Orleans-Metairie, LA ",195.92,58.658684
22103041202,35380,"New Orleans-Metairie, LA ",109.03857,55.069984
22087030209,35380,"New Orleans-Metairie, LA ",105.68343,74.952789
22051027810,35380,"New Orleans-Metairie, LA ",0,0
22051026400,35380,"New Orleans-Metairie, LA ",163.50256,59.722225
22071011700,35380,"New Orleans-Metairie, LA ",45.686653,11.197709
22071000616,35380,"New Orleans-Metairie, LA ",295.31677,50.709763
22071007605,35380,"New Orleans-Metairie, LA ",391.60001,79.111115
22071013700,35380,"New Orleans-Metairie, LA ",353.61801,61.179588
22089063200,35380,"New Orleans-Metairie, LA ",1.9835165,0.90745902
22071000618,35380,"New Orleans-Metairie, LA ",39.083248,23.176472
22071013500,35380,"New Orleans-Metairie, LA ",464.97916,53.941898
22051020101,35380,"New Orleans-Metairie, LA ",351.27048,61.32777
22051027200,35380,"New Orleans-Metairie, LA ",645.20111,62.229069
22071008300,35380,"New Orleans-Metairie, LA ",101.76,45.632286
22087030204,35380,"New Orleans-Metairie, LA ",191.39011,48.330833
22051027804,35380,"New Orleans-Metairie, LA ",93.736473,13.74435
22051020301,35380,"New Orleans-Metairie, LA ",9.241971,6.8138046
22071014300,35380,"New Orleans-Metairie, LA ",451.60571,74.89315
22071003304,35380,"New Orleans-Metairie, LA ",391.56,57.32943
22071000601,35380,"New Orleans-Metairie, LA ",246,76.160988
22089062700,35380,"New Orleans-Metairie, LA ",266.46191,92.5215
22071002100,35380,"New Orleans-Metairie, LA ",111.36,46.20747
22071002700,35380,"New Orleans-Metairie, LA ",171.60001,47.932964
22075050100,35380,"New Orleans-Metairie, LA ",20.007982,33.894997
22071004500,35380,"New Orleans-Metairie, LA ",270.60001,53.058826
22071004100,35380,"New Orleans-Metairie, LA ",81.519997,32.094486
22051021900,35380,"New Orleans-Metairie, LA ",332.85489,61.786163
22051025202,35380,"New Orleans-Metairie, LA ",1091.1113,80.332802
22071008800,35380,"New Orleans-Metairie, LA ",209.26938,52.186878
22051027811,35380,"New Orleans-Metairie, LA ",130.8,53.387756
22051026300,35380,"New Orleans-Metairie, LA ",179.51398,51.550663
22051023700,35380,"New Orleans-Metairie, LA ",142.32414,58.179565
22087030206,35380,"New Orleans-Metairie, LA ",0,0
22089063000,35380,"New Orleans-Metairie, LA ",21,40.384617
22051022500,35380,"New Orleans-Metairie, LA ",154.93265,43.926292
22051022800,35380,"New Orleans-Metairie, LA ",146.71925,47.743809
22051027902,35380,"New Orleans-Metairie, LA ",72.561378,35.795635
22051022900,35380,"New Orleans-Metairie, LA ",240.95067,46.716785
22071004600,35380,"New Orleans-Metairie, LA ",326.07999,36.433517
22071003307,35380,"New Orleans-Metairie, LA ",91.120003,18.558044
22051026800,35380,"New Orleans-Metairie, LA ",328,79.036148
22051023500,35380,"New Orleans-Metairie, LA ",41,15.298508
22051026200,35380,"New Orleans-Metairie, LA ",179.67999,63.491165
22071001600,35380,"New Orleans-Metairie, LA ",0.47999999,12
22071000603,35380,"New Orleans-Metairie, LA ",157.2,41.477573
22103041003,35380,"New Orleans-Metairie, LA ",83.599998,26.881029
22051027000,35380,"New Orleans-Metairie, LA ",75.980026,15.212615
22087030300,35380,"New Orleans-Metairie, LA ",218,65.074623
22071000613,35380,"New Orleans-Metairie, LA ",1189.4,73.329224
22051026700,35380,"New Orleans-Metairie, LA ",155,53.633217
22103040802,35380,"New Orleans-Metairie, LA ",340.20001,39.238754
22095071000,35380,"New Orleans-Metairie, LA ",234.80057,70.016388
22051020502,35380,"New Orleans-Metairie, LA ",463.95999,44.740597
22093040200,35380,"New Orleans-Metairie, LA ",90,43.47826
22071004000,35380,"New Orleans-Metairie, LA ",318.37903,57.159611
22051024100,35380,"New Orleans-Metairie, LA ",481.84195,81.043884
22103040602,35380,"New Orleans-Metairie, LA ",74.360001,22.130953
22051025102,35380,"New Orleans-Metairie, LA ",150.91315,46.58604
22051020514,35380,"New Orleans-Metairie, LA ",0,0
22089062900,35380,"New Orleans-Metairie, LA ",147.97206,61.145481
22051028000,35380,"New Orleans-Metairie, LA ",37.525135,18.508886
22071003400,35380,"New Orleans-Metairie, LA ",307.20001,56.366974
22051027812,35380,"New Orleans-Metairie, LA ",128.03999,31.00242
22071000612,35380,"New Orleans-Metairie, LA ",0,0
22071002900,35380,"New Orleans-Metairie, LA ",158.2,60.613026
22071012200,35380,"New Orleans-Metairie, LA ",40.360001,13.189543
22075050700,35380,"New Orleans-Metairie, LA ",24.6,79.354843
34027044701,35620,"New York-Newark-Jersey City, NY-NJ-PA ",236.89999,88.06691
34003006201,35620,"New York-Newark-Jersey City, NY-NJ-PA ",770.67999,74.533852
36059302200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",112.04587,59.121128
36059300100,35620,"New York-Newark-Jersey City, NY-NJ-PA ",0.43124199,1.6052276
34023008209,35620,"New York-Newark-Jersey City, NY-NJ-PA ",0,0
36061014601,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1660.4399,74.559494
36103122405,35620,"New York-Newark-Jersey City, NY-NJ-PA ",6,21.428572
36103111701,35620,"New York-Newark-Jersey City, NY-NJ-PA ",207.77483,46.690971
36119002204,35620,"New York-Newark-Jersey City, NY-NJ-PA ",318.64001,71.6045
36081055800,35620,"New York-Newark-Jersey City, NY-NJ-PA ",87.900002,58.99329
36047098200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1606.1443,97.342079
36005038100,35620,"New York-Newark-Jersey City, NY-NJ-PA ",2062.8799,80.111839
36059517701,35620,"New York-Newark-Jersey City, NY-NJ-PA ",132.08026,49.68758
34017013500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1272.3529,80.297989
36081027200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",150.67999,73.14563
34017014000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",996.12,80.073952
36005033600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",2251.28,94.790741
36119013301,35620,"New York-Newark-Jersey City, NY-NJ-PA ",533.84003,47.579327
36085018902,35620,"New York-Newark-Jersey City, NY-NJ-PA ",290.32001,89.882355
34023003300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",896.26794,61.514614
36005039000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",618.12,68.376106
36103158707,35620,"New York-Newark-Jersey City, NY-NJ-PA ",27,81.818184
34023006703,35620,"New York-Newark-Jersey City, NY-NJ-PA ",70.662498,27.696983
36059409600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",12,40
36087013401,35620,"New York-Newark-Jersey City, NY-NJ-PA ",88.385635,52.680813
36081001000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",281.89999,46.365131
36027140801,35620,"New York-Newark-Jersey City, NY-NJ-PA ",34.458595,43.618942
36047077000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",497.95999,80.969101
34031246003,35620,"New York-Newark-Jersey City, NY-NJ-PA ",14,4.8442907
36047065400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",13.2,21.290321
34017007500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1647.8,61.99398
36081063700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",99.719055,30.402151
36059517705,35620,"New York-Newark-Jersey City, NY-NJ-PA ",38.670845,51.209648
34019011303,35620,"New York-Newark-Jersey City, NY-NJ-PA ",246.8678,47.292683
34037371800,35620,"New York-Newark-Jersey City, NY-NJ-PA ",222.04095,56.048824
36081010000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",134.92841,57.416344
36119014607,35620,"New York-Newark-Jersey City, NY-NJ-PA ",88.174217,80.072067
34037373900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",87.099174,75.142052
36047044300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",735.88,43.80238
36081137700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",879.76001,84.429947
36081014700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",965.5,84.323143
34035053604,35620,"New York-Newark-Jersey City, NY-NJ-PA ",112.29912,41.361786
36081036300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",257.88,85.674423
42103950102,35620,"New York-Newark-Jersey City, NY-NJ-PA ",43.68,50.206898
34025804500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",6.8009548,2.8385272
36047079601,35620,"New York-Newark-Jersey City, NY-NJ-PA ",839.68689,65.60054
36005024400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",383.38,75.172546
34025810401,35620,"New York-Newark-Jersey City, NY-NJ-PA ",48.960686,49.574539
36081071304,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1298.2455,78.301895
36047005202,35620,"New York-Newark-Jersey City, NY-NJ-PA ",555.12,74.512749
34025812000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",91.532829,51.129902
36047027800,35620,"New York-Newark-Jersey City, NY-NJ-PA ",639.5,81.67305
34013006900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",796.20001,52.312748
34037371503,35620,"New York-Newark-Jersey City, NY-NJ-PA ",30.212626,46.349617
36081052400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",130,83.333336
34013007300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",689.79999,46.797829
36119002000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",44.720001,43.84314
36047054700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",860.40002,47.800003
34023002101,35620,"New York-Newark-Jersey City, NY-NJ-PA ",52.16,74.514282
36005025500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1847.6157,80.331116
36081055200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",407,78.269234
36047093600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",174.86102,87.869858
36047087800,35620,"New York-Newark-Jersey City, NY-NJ-PA ",782,90.824623
36081048000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",77.139999,63.752064
36081034700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",287.72,56.415688
36059304203,35620,"New York-Newark-Jersey City, NY-NJ-PA ",175.24001,54.93417
36047069000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",153.7,80.052078
36103158111,35620,"New York-Newark-Jersey City, NY-NJ-PA ",22,52.380951
36047017200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",468.57193,90.109985
36047070000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",283.79999,90.095238
34031180700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",463.23999,61.356289
36061010400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",190.80992,64.681328
36005024501,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1023.04,74.947983
34031246101,35620,"New York-Newark-Jersey City, NY-NJ-PA ",91.978004,38.035179
36085013203,35620,"New York-Newark-Jersey City, NY-NJ-PA ",225.84576,43.431877
36047014900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1312.88,79.956154
34031133701,35620,"New York-Newark-Jersey City, NY-NJ-PA ",641.14001,70.300438
36059300500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",179.00908,50.999737
36047051001,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1327.5,82.504662
36081058100,35620,"New York-Newark-Jersey City, NY-NJ-PA ",626.40002,86.519341
34017017200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",833.20001,82.088669
36047083000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1481.6703,83.380432
36081120300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",108.62,41.776924
36081077908,35620,"New York-Newark-Jersey City, NY-NJ-PA ",803.84003,72.418022
36005039400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1128.6853,80.967384
34031256805,35620,"New York-Newark-Jersey City, NY-NJ-PA ",83.778999,54.487972
36005013500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1326.28,95.210342
34017000100,35620,"New York-Newark-Jersey City, NY-NJ-PA ",561.97998,52.867355
36005023800,35620,"New York-Newark-Jersey City, NY-NJ-PA ",270.42001,58.532471
36047056500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",885.76001,55.883911
34017006600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",139.61189,74.261642
34017005801,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1103.52,82.475334
36061002400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1766.22,99.955856
36071000501,35620,"New York-Newark-Jersey City, NY-NJ-PA ",536,74.444443
36059518000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",656.2334,50.202282
34029714200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",462,53.410404
36081063000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",40.599998,78.07692
34017007400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",204.72,9.9620438
36047054800,35620,"New York-Newark-Jersey City, NY-NJ-PA ",322.12,68.682304
36085002700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",204.72,65.197456
34023008604,35620,"New York-Newark-Jersey City, NY-NJ-PA ",877.79065,68.792374
36081074300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",788.20001,91.226852
36119006200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",956.88403,73.045799
36061008300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1532.3369,85.941498
36103124401,35620,"New York-Newark-Jersey City, NY-NJ-PA ",247.51923,32.168938
34023009300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",958.58002,44.419834
36081046700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1288.3199,73.408546
34017014101,35620,"New York-Newark-Jersey City, NY-NJ-PA ",720.12708,59.099522
36047059600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",408.23999,83.827515
34017019000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1563.4,82.938995
36103146003,35620,"New York-Newark-Jersey City, NY-NJ-PA ",355.95795,78.752472
34039030500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",695.15997,57.498756
36103159000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",278.28,42.746544
36047038500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",745.79999,70.159927
36119014903,35620,"New York-Newark-Jersey City, NY-NJ-PA ",17.097523,8.3402548
36085007700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",192.67999,78.644897
36047113000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",923.56,90.103416
36061006400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1693.96,56.958977
36081077907,35620,"New York-Newark-Jersey City, NY-NJ-PA ",574.88,64.811722
34003009200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",0,0
36119012502,35620,"New York-Newark-Jersey City, NY-NJ-PA ",33.472923,47.298058
34025807700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",602.17999,72.63932
34029713700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",34,60.714287
34003003402,35620,"New York-Newark-Jersey City, NY-NJ-PA ",19.08,28.477612
34039035300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",428.73404,47.85268
36103122404,35620,"New York-Newark-Jersey City, NY-NJ-PA ",33.384712,26.4375
34023006500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",36.240002,24.322149
34031143300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",555.44,62.832581
36047056600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",450.35999,88.8284
36119008200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",235.04512,29.745659
34039034600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",342.67999,57.113331
36071014700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",0.046279803,0.039524481
36047034900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1668.4,77.27652
36081103900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",801.84003,71.656837
36081038100,35620,"New York-Newark-Jersey City, NY-NJ-PA ",778.84003,79.635994
34025800601,35620,"New York-Newark-Jersey City, NY-NJ-PA ",523.35345,80.141724
34013007600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",463,43.844696
34039033900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",519.08002,67.676666
36047063800,35620,"New York-Newark-Jersey City, NY-NJ-PA ",146.8,56.46154
34003020200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",7.0046043,99.996178
36081003200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",135.08,72.623657
34025803800,35620,"New York-Newark-Jersey City, NY-NJ-PA ",23.399694,26.590908
36047003300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1084.76,51.459202
34003043001,35620,"New York-Newark-Jersey City, NY-NJ-PA ",16.282259,73.986755
36103147502,35620,"New York-Newark-Jersey City, NY-NJ-PA ",0,0
34029711300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",62.5,35.91954
34039037000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",352.56677,92.27063
34023001100,35620,"New York-Newark-Jersey City, NY-NJ-PA ",702.91998,45.232944
36047096400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",209.48,73.501755
36047062200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",497.39999,73.03965
34023007600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",671.08948,51.806526
36071014900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",153.3568,63.370579
36047079602,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1346.86,72.063133
42103950104,35620,"New York-Newark-Jersey City, NY-NJ-PA ",282.82092,73.988022
36059980100,35620,"New York-Newark-Jersey City, NY-NJ-PA ",0,0
36081079702,35620,"New York-Newark-Jersey City, NY-NJ-PA ",800.09998,71.822258
36047007200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",443.51999,87.307083
36119009703,35620,"New York-Newark-Jersey City, NY-NJ-PA ",31,54.385963
36103170001,35620,"New York-Newark-Jersey City, NY-NJ-PA ",75.867393,78.213806
36081027500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",939.96002,79.121216
36119003100,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1057.3199,80.773102
34013017600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",658.1593,82.993721
36047043500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",881.78094,62.493336
36047001500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",2018.96,47.718269
34025804800,35620,"New York-Newark-Jersey City, NY-NJ-PA ",502.68741,30.764204
34003047300,35620,"New York-Newark-Jersey City, NY-NJ-PA ",6.5599999,22.620689
34019010200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",98.743683,82.891335
36059405301,35620,"New York-Newark-Jersey City, NY-NJ-PA ",4.8557644,5.9749351
36087011505,35620,"New York-Newark-Jersey City, NY-NJ-PA ",492.72,72.458824
34023008405,35620,"New York-Newark-Jersey City, NY-NJ-PA ",0,0
36047079000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1041.42,84.12117
36081029400,35620,"New York-Newark-Jersey City, NY-NJ-PA ",537.35999,43.830341
34023007909,35620,"New York-Newark-Jersey City, NY-NJ-PA ",0,0
36085009601,35620,"New York-Newark-Jersey City, NY-NJ-PA ",552.9339,83.904991
36081042700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",995.21997,83.282005
36061015500,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1254.8,55.992863
34031175900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",933.96002,81.143356
36103158510,35620,"New York-Newark-Jersey City, NY-NJ-PA ",83,25.617285
34039034900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",544.20001,71.137253
34031256804,35620,"New York-Newark-Jersey City, NY-NJ-PA ",121.4,79.868423
36061004200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",593.84003,61.283802
36005025200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",434.29349,71.547523
36059413900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",308.88,56.57143
36081047000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",366.44,71.710373
36005018900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1863.28,69.707443
36081116700,35620,"New York-Newark-Jersey City, NY-NJ-PA ",325.78311,74.041618
34029713900,35620,"New York-Newark-Jersey City, NY-NJ-PA ",137.84,46.884354
34013019600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",278.3219,51.832401
34013009600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",787.96002,61.177021
34023003002,35620,"New York-Newark-Jersey City, NY-NJ-PA ",696.13562,46.224144
36047043000,35620,"New York-Newark-Jersey City, NY-NJ-PA ",836.52002,80.667313
36061000600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",3929.1201,85.174942
36081050202,35620,"New York-Newark-Jersey City, NY-NJ-PA ",52.52,92.14035
36103145603,35620,"New York-Newark-Jersey City, NY-NJ-PA ",324.75766,61.315788
34003051200,35620,"New York-Newark-Jersey City, NY-NJ-PA ",53.200001,53.200001
36103158607,35620,"New York-Newark-Jersey City, NY-NJ-PA ",176.11913,75.936119
36081017100,35620,"New York-Newark-Jersey City, NY-NJ-PA ",69.900276,30.372663
34023007102,35620,"New York-Newark-Jersey City, NY-NJ-PA ",122.6,41.003345
36047115600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",1292.8,86.881721
34029735002,35620,"New York-Newark-Jersey City, NY-NJ-PA ",394.4628,62.712688
34023001600,35620,"New York-Newark-Jersey City, NY-NJ-PA ",427.76001,69.554474
