st_cnty_tract,cbsa_cd,cbsa_name,pov_pct,pov_cat,tot_safmr_vau
12086010193,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",16.33222,10-19.9%,30.657225
12011050207,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.3376608,Below 10%,887.91998
12099007762,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.4075503,Below 10%,1.6350136
12011100802,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",20.816019,20-29.9%,1132.48
12099005940,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",14.149139,10-19.9%,224.03999
12099004010,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.2839665,Below 10%,279.20001
12099002200,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",46.035324,40% or higher,495.82196
12086009015,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.4481983,Below 10%,872.37506
12086018200,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.368252,10-19.9%,259.44278
12086002501,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",24.19083,20-29.9%,1023.52
12011020313,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.423435,10-19.9%,656.67999
12086000308,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.3615961,Below 10%,48.342064
12099007763,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.0274935,Below 10%,361.28
12099000215,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.6144814,Below 10%,171.24001
12011110339,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",16.098104,10-19.9%,357.07974
12011050307,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",37.583981,30-39.9%,1193.92
12086000608,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",26.219217,20-29.9%,1316.3199
12099006906,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",14.766789,10-19.9%,789.29315
12099007822,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",2.7617288,Below 10%,33.423874
12086000408,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",23.394495,20-29.9%,860.96002
12086008307,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.376347,10-19.9%,18.280001
12086019000,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.192998,10-19.9%,251.84
12086000705,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",22.944162,20-29.9%,1135.84
12011041200,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",35.232235,30-39.9%,370.28738
12086008405,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.677165,10-19.9%,178.67999
12086009314,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",34.317535,30-39.9%,747.12
12086005701,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",15.86946,10-19.9%,1061.2781
12086002300,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",33.079647,30-39.9%,471.72
12099004009,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.146497,10-19.9%,201.08
12086009022,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",14.251875,10-19.9%,41.16
12099007743,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.0186157,Below 10%,47.5
12011020415,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.5965447,Below 10%,205.14
12086000213,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.114439,10-19.9%,520.48645
12086002001,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",33.602711,30-39.9%,994.56
12011060403,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",14.672235,10-19.9%,1157.8
12099005405,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.3222351,Below 10%,123.56496
12011090801,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.53406,10-19.9%,147.6105
12011110404,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.0402012,Below 10%,375.95999
12086009046,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.4073706,Below 10%,74.401398
12099007817,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.296998,Below 10%,196.80843
12011020413,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.4990249,Below 10%,447.24249
12011070404,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",2.6904559,Below 10%,15
12099000803,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.3218999,Below 10%,156.88
12086010604,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.292358,10-19.9%,41.919998
12011020325,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.3481598,Below 10%,77.317772
12011030904,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.7279234,Below 10%,122
12011091202,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.7559605,Below 10%,207
12099005951,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.4651694,Below 10%,526.84003
12086000129,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.5265002,Below 10%,45.299999
12099007765,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.8902915,Below 10%,0
12011010601,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.2079585,Below 10%,245.71725
12011020326,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.892846,10-19.9%,184.52222
12099000205,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.2837029,Below 10%,485.51999
12086011404,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",29.760042,20-29.9%,824.59998
12099004007,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",23.948616,20-29.9%,690.40002
12099005602,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.015969,10-19.9%,50.417149
12099007805,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",1.1316715,Below 10%,0
12086000130,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.9482827,Below 10%,179
12086009028,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",14.49561,10-19.9%,394.44
12011040101,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.364821,10-19.9%,182.49768
12086000505,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",31.995007,30-39.9%,857.76929
12086009023,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.242727,10-19.9%,851.68268
12086008907,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.599823,10-19.9%,321.71097
12011020312,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.9157188,Below 10%,120.56
12099007301,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.2028146,Below 10%,407.29999
12086008902,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.7262821,Below 10%,383.86722
12011040402,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.9249506,Below 10%,345.53854
12086000604,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",20.501427,20-29.9%,321.1441
12086980800,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",,Missing,0
12086001301,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.179798,10-19.9%,1391.6541
12086014000,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",0,Below 10%,19
12099005202,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",33.268173,30-39.9%,814.20001
12011043001,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.6136742,Below 10%,40
12086001502,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",27.952755,20-29.9%,854.15997
12086011800,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.3122349,Below 10%,8.0600004
12086009313,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.4901314,Below 10%,456.20001
12011060213,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",17.103741,10-19.9%,231
12099000702,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.9674749,Below 10%,175.52
12099007744,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.0735393,Below 10%,220.08
12086006002,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.908646,10-19.9%,238.52
12011050602,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",16.570549,10-19.9%,483.4826
12086010613,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.63463,10-19.9%,824.89874
12011100201,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.89284,10-19.9%,423.32001
12086007806,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",16.058792,10-19.9%,0
12086010617,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.512408,10-19.9%,590.7442
12086013700,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",19.287834,10-19.9%,747.59998
12011060125,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.2224698,Below 10%,12.188736
12011010103,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.9041643,Below 10%,294.76001
12099005916,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.5528927,Below 10%,45.360001
12099004202,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.7559986,Below 10%,596.97479
12011050308,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",20.226786,20-29.9%,274.88
12011031205,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.3498,10-19.9%,85
12099004702,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",17.487755,10-19.9%,289.72
12099001600,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",29.011101,20-29.9%,534
12086001603,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.162843,10-19.9%,155.39999
12086001206,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.910869,10-19.9%,237.46921
12086010006,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",16.122349,10-19.9%,309.92001
12011110330,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.6654902,Below 10%,0
12086010612,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.324006,10-19.9%,101.54556
12099004810,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.4782219,Below 10%,389.2868
12011060116,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.633213,Below 10%,434.23999
12086001803,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",37.179081,30-39.9%,1079
12086000115,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.0617847,Below 10%,282.26511
12099007713,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.8439817,Below 10%,212.94394
12011110342,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.0057125,Below 10%,1400.6
12099005953,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.429759,10-19.9%,369
12011010800,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.3680272,Below 10%,132.67999
12099007501,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",15.321876,10-19.9%,289.04062
12011042600,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.459633,10-19.9%,1052.5825
12086002703,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.155346,10-19.9%,1147.598
12099005950,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.5831304,Below 10%,98
12086011403,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",22.11615,20-29.9%,812
12086010614,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.341915,10-19.9%,469.95425
12011100400,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",31.14728,30-39.9%,1351.88
12011091701,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.525939,Below 10%,307.44421
12011041801,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.8000002,Below 10%,251.46584
12086002003,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",49.833641,40% or higher,934.67999
12086019700,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.924247,10-19.9%,14.5
12086013600,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",14.295463,10-19.9%,793.85999
12099006909,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.3585734,Below 10%,101.3082
12099007612,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.7535305,Below 10%,252.55331
12011060122,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.2699742,Below 10%,662.47998
12086007104,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",1.3844173,Below 10%,251.92
12099003600,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",23.477478,20-29.9%,508.60001
12086009030,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.418221,10-19.9%,675.4436
12099007705,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.4715414,Below 10%,65.75222
12011110303,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.2788877,Below 10%,0
12011061001,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.1075864,Below 10%,0
12086000403,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",25.59531,20-29.9%,1096.48
12099007615,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",19.775925,10-19.9%,667.66492
12086009706,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.514957,10-19.9%,545.65997
12086003801,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.7967644,Below 10%,640.32001
12086003004,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",30.832888,30-39.9%,1615.6
12086000204,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.407016,10-19.9%,126.76
12099002800,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",16.952057,10-19.9%,331.42123
12086015500,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.239193,10-19.9%,68.5
12086004607,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.0725803,Below 10%,164.72
12086000215,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",14.514882,10-19.9%,702.40002
12086010210,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",20.344337,20-29.9%,510.51999
12086009010,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.518464,10-19.9%,411.63147
12086000709,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",23.96796,20-29.9%,614.84003
12011010901,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.37756,10-19.9%,153.12
12011090301,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",18.137455,10-19.9%,719
12011010702,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",15.547118,10-19.9%,771.4671
12099000505,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.3528404,Below 10%,83.57032
12086007503,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.4017096,Below 10%,59.860001
12086000806,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",22.489248,20-29.9%,1109.64
12099006300,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.4482217,Below 10%,152.58629
12011050312,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",24.990505,20-29.9%,444.26871
12086007200,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",26.517012,20-29.9%,621.79999
12086009017,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",18.593924,10-19.9%,550.71997
12099003300,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.330787,10-19.9%,334.44
12086015600,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.9561682,Below 10%,191.28
12086012200,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.4083686,Below 10%,8.0600004
12086007603,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",33.214581,30-39.9%,561.5
12099007832,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",23.003927,20-29.9%,529.79999
12086009807,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",14.777394,10-19.9%,403.56647
12011091201,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.178753,10-19.9%,500
12086000404,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",29.737783,20-29.9%,626.56
12099004817,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",18.810839,10-19.9%,355.8985
12086007701,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.239791,10-19.9%,219.41101
12011060209,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.051835,10-19.9%,30.924946
12086005802,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.6188421,Below 10%,874.12
12011070402,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.6553526,Below 10%,0
12099007823,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",2.0774314,Below 10%,0
12086010198,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.6390102,Below 10%,24.196535
12086004403,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",20.775805,20-29.9%,1378.58
12086008000,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.1447711,Below 10%,260.95578
12099007910,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.5113955,Below 10%,273.43274
12086006501,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.6529365,Below 10%,531.5
12086008409,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.4943223,Below 10%,149.60924
12011110343,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.271605,Below 10%,56.279999
12086005202,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",25.436926,20-29.9%,1565.52
12011091400,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",19.190475,10-19.9%,482.59906
12011040802,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.459581,10-19.9%,982.56372
12011040401,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.2823381,Below 10%,134.25742
12086003914,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",24.959064,20-29.9%,1038.6329
12011110321,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.39468,10-19.9%,0
12086017800,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",22.622229,20-29.9%,1075.42
12086000306,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",29.677818,20-29.9%,1021.64
12086005501,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",25.787006,20-29.9%,675.88
12011110327,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.9827585,Below 10%,347.42001
12099007730,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.3004744,Below 10%,20.175455
12099004008,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",17.624456,10-19.9%,608.88
12099005409,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.520956,Below 10%,55.679787
12086013000,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",16.757124,10-19.9%,253.89999
12086020000,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.450069,10-19.9%,0
12099001913,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",18.745005,10-19.9%,346
12011070401,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.5839233,Below 10%,42.690189
12086009312,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.746891,10-19.9%,807.90002
12086001401,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",40.372581,40% or higher,1562.4399
12086010900,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",28.113665,20-29.9%,1183.64
12086007801,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.8717947,Below 10%,3.8399999
12086019100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",17.659533,10-19.9%,642.96002
12011070204,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",27.152748,20-29.9%,256.39627
12099007605,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.3686104,Below 10%,30.333099
12011040504,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.82829,Below 10%,57.055416
12086017300,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.935739,10-19.9%,665.50244
12086015900,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.8827362,Below 10%,97.699997
12099004101,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.0297394,Below 10%,277
12011060900,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.6668301,Below 10%,0
12086004205,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",16.232466,10-19.9%,790.85999
12011110307,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.5194976,Below 10%,147.3
12086004301,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.2972293,Below 10%,547
12086007604,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.3232174,Below 10%,764.4043
12011060203,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",29.601583,20-29.9%,438.2991
12011090200,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.1778688,Below 10%,108.4898
12011020103,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.173372,10-19.9%,776.79999
12086004304,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",15.403304,10-19.9%,687.02002
12086000706,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",29.700521,20-29.9%,1033.12
12086009044,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.886,10-19.9%,223.5
12086014100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",0,Below 10%,13.999759
12099000904,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.5391707,Below 10%,371.58679
12099007732,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",15.859722,10-19.9%,557.19165
12011043002,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7.4984727,Below 10%,554
12099008302,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",30.835487,30-39.9%,268.6908
12099004902,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",7,Below 10%,11.3973
12099001907,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",15.396459,10-19.9%,158.24001
12086001003,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",23.9767,20-29.9%,589.28003
12011080101,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.764364,10-19.9%,390.88
12086005304,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",27.332861,20-29.9%,1434.08
12011091901,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",16.869406,10-19.9%,630.79999
12011060302,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",26.968811,20-29.9%,651.92566
12011010200,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",19.489693,10-19.9%,828.12
12099007813,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",2.6890309,Below 10%,153.60001
12011020204,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.7434664,Below 10%,450.04187
12011091801,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.173653,10-19.9%,792.40002
12086020200,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",19.161827,10-19.9%,393.88
12011040801,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",26.184019,20-29.9%,162.16
12011043302,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.879884,10-19.9%,434.7175
12099007759,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.7089972,Below 10%,5.7176967
12086009043,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",9.5344582,Below 10%,38.5
12086013300,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",13.557091,10-19.9%,555.44
12099004005,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.523442,10-19.9%,79
12099002600,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.4382997,Below 10%,85.158119
12086009315,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",25.870281,20-29.9%,478.20001
12086000711,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",25.98749,20-29.9%,857.67999
12099007749,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.9597054,Below 10%,0.42361236
12086000132,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",19.748779,10-19.9%,765.09998
12086001802,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",34.023037,30-39.9%,601.79999
12099008203,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",29.323116,20-29.9%,472
12086011009,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.506424,10-19.9%,250.16
12099007753,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.756525,Below 10%,9.0722208
12099007412,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.0091107,Below 10%,1.2049024
12086490100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.428572,10-19.9%,169.2
12011100600,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",17.029341,10-19.9%,231.10161
12011010607,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.0945702,Below 10%,806.35999
12011050310,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.964767,10-19.9%,116.6
12086000134,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",17.080538,10-19.9%,621.71997
12099007504,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.144276,10-19.9%,332.5
12086009808,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",10.909586,10-19.9%,781.1322
12099006907,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.8181219,Below 10%,436.91766
12086006711,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.067917,10-19.9%,718.38
12099007751,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",3.8323047,Below 10%,78.870041
12011050800,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",24.674648,20-29.9%,386.92001
12011060120,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",2.6049767,Below 10%,641.48199
12011040601,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.3181953,Below 10%,153.62366
12086006504,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.697652,10-19.9%,148.48
12011070318,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",5.9641256,Below 10%,8.1000004
12099006203,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.579435,10-19.9%,267.16
12099005931,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",6.7248626,Below 10%,80.077286
12086006301,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",20.061209,20-29.9%,1323.6926
12099005935,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",4.7404065,Below 10%,127.98051
12011110313,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.795991,10-19.9%,417.76251
12086004608,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",8.5848074,Below 10%,239.03999
12099001909,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",33.562317,30-39.9%,225.43161
12099007203,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",12.841033,10-19.9%,1009.7981
12011060211,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",11.427919,10-19.9%,28
12099008101,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",14.971651,10-19.9%,637
12086005001,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",19.227631,10-19.9%,652.76001
12011070319,33100,"Miami-Fort Lauderdale-Pompano Beach, FL ",1.614143,Below 10%,4.5
